Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
230.4257869720459,29.60646256797606,29.47202,29.39704068510359,29.43643,29.307717021689356,29.32465,29.277391608721555,29.45193,29.268779915457653,29.53357,29.264687420125135,29.28113,29.259723465322622,29.39642,29.25358469723189,29.3241
230.50147986412048,29.625330711793012,29.48575,29.408778228144627,29.44138,29.313196565876197,29.32458,29.27909289901366,29.4505,29.268758261627713,29.53232,29.264138241750906,29.28036,29.259156076376755,29.39685,29.253103867262197,29.3255
230.59196281433103,29.647167820381767,29.509,29.42293566677167,29.45221,29.320078221060214,29.32831,29.281398797443053,29.44873,29.268890013340958,29.52826,29.263548616035475,29.2774,29.258491288082936,29.39655,29.252518839834977,29.32635
230.6519558429718,29.661146835274035,29.52606,29.43236149755542,29.45889,29.32482685054002,29.32965,29.283089671816,29.44855,29.269074314833126,29.52869,29.263200315785078,29.27847,29.258060360598197,29.39609,29.252125996968406,29.32529
230.72941994667053,29.678528217986994,29.55002,29.44453537444976,29.46713,29.33116201828901,29.33276,29.285462043384467,29.44943,29.269429123639984,29.52826,29.262803715539647,29.276,29.2575176072,29.39349,29.251614336403417,29.32455
230.8044228553772,29.694647653036725,29.56595,29.456307529823366,29.47501,29.337493576906425,29.33508,29.287947659350834,29.44971,29.269891333358512,29.52762,29.262475067684388,29.27567,29.25700752058717,29.3924,29.251115790379306,29.32379
230.88506388664248,29.710967514302748,29.59198,29.46882573269233,29.48782,29.344486363080048,29.33649,29.290835692598435,29.44571,29.2705344744938,29.52615,29.262193764057546,29.27573,29.256481603004104,29.39447,29.250578642126424,29.32584
230.9552779197693,29.72429300785788,29.60947,29.47957094870951,29.49567,29.35070670949674,29.33911,29.293521076987233,29.44604,29.271215000483757,29.52582,29.26201040100236,29.27444,29.256044429078347,29.39374,29.2501118043194,29.32474
231.0316858291626,29.73782610158015,29.63171,29.491061233281528,29.50778,29.357588918052826,29.34354,29.296612120286216,29.44846,29.272080049832674,29.52432,29.261876795088384,29.27161,29.255592482910487,29.39197,29.249606612911553,29.32553
231.10900592803955,29.750459635911362,29.64999,29.50243217195239,29.517,29.364645940014213,29.34674,29.299906730047116,29.44977,29.273084367523833,29.52301,29.26181239786301,29.27182,29.255162323806008,29.39212,29.24910040065094,29.32596
